ID,Author Name,Created Date,Description,Tags,Indicators
5c0f8c42bae9b504483d7545,AlienVault,2018-12-11T10:06:58.544000,"DanaBot appears to have outgrown the banking Trojan category. According to our research, its operators have recently been experimenting with cunning email-address-harvesting and spam-sending features, capable of misusing webmail accounts of existing victims for further malware distribution.",,"id:1578401852;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:gtdspr.space;is_active:1;role:True;title:;type:domain;id:1592491632;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:0c2389b3e0a489c8e101ffd0e3e2f00e0c461b31;is_active:1;role:True;title:;type:FileHash-SHA1;id:1592491633;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:a05a71f11d84b75e8d33b06e9e1ebfe84fae0c76;is_active:1;role:True;title:;type:FileHash-SHA1;id:1593145912;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://amd.cibariefoodconsulting.it/upll?34684;is_active:1;role:True;title:;type:URL;id:1593145913;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://amd.cibariefoodconsulting.it/upll?36339;is_active:1;role:True;title:;type:URL;id:1593145914;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://amd.cibariefoodconsulting.it/upll?55195;is_active:1;role:True;title:;type:URL;id:1593145915;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://amd.cibariefoodconsulting.it/upll?67291;is_active:1;role:True;title:;type:URL;id:1593145916;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://drk.fm604.com/;is_active:1;role:True;title:;type:URL;id:1593145917;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://icon.fllimorettinilegnaegiardini.it/;is_active:1;role:True;title:;type:URL;id:1593145918;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://icon.fllimorettinilegnaegiardini.it/tes2t?13150;is_active:1;role:True;title:;type:URL;id:1593145919;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://icon.fllimorettinilegnaegiardini.it/tes2t?13756;is_active:1;role:True;title:;type:URL;id:1593145920;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://icon.fllimorettinilegnaegiardini.it/tes2t?15886;is_active:1;role:True;title:;type:URL;id:1593145921;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://icon.fllimorettinilegnaegiardini.it/tes2t?25874;is_active:1;role:True;title:;type:URL;id:1593145922;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://icon.fllimorettinilegnaegiardini.it/tes2t?34334;is_active:1;role:True;title:;type:URL;id:1593145923;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://icon.fllimorettinilegnaegiardini.it/tes2t?5858;is_active:1;role:True;title:;type:URL;id:1593145924;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://icon.fllimorettinilegnaegiardini.it/tes2t?84830;is_active:1;role:True;title:;type:URL;id:1593145925;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://gtdspr.space/;is_active:1;role:True;title:;type:URL;id:1593145926;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://dcc.fllimorettinilegnaegiardini.it/;is_active:1;role:True;title:;type:URL;id:1593145927;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://dcc.fllimorettinilegnaegiardini.it/tes2t?15974;is_active:1;role:True;title:;type:URL;id:1593145928;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://dcc.fllimorettinilegnaegiardini.it/tes2t?44110;is_active:1;role:True;title:;type:URL;id:1593145929;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://dcc.fllimorettinilegnaegiardini.it/tes2t?55740;is_active:1;role:True;title:;type:URL;id:1593145930;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://dcc.fllimorettinilegnaegiardini.it/tes2t?56214;is_active:1;role:True;title:;type:URL;id:1593145931;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://dcc.fllimorettinilegnaegiardini.it/tes2t?60879;is_active:1;role:True;title:;type:URL;id:1593145932;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://dcc.fllimorettinilegnaegiardini.it/tes2t?63849;is_active:1;role:True;title:;type:URL;id:1593145933;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://dcc.fllimorettinilegnaegiardini.it/tes2t?67978;is_active:1;role:True;title:;type:URL;id:1593145934;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://dcc.fllimorettinilegnaegiardini.it/tes2t?87269;is_active:1;role:True;title:;type:URL;id:1593145935;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://dcc.fllimorettinilegnaegiardini.it/tes2t?96613;is_active:1;role:True;title:;type:URL;id:1593145936;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://dcc.fllimorettinilegnaegiardini.it/tes2t?96800;is_active:1;role:True;title:;type:URL;id:1593145937;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://it.sunballast.de/;is_active:1;role:True;title:;type:URL;id:1593145938;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://latest.hitweb.it/;is_active:1;role:True;title:;type:URL;id:1593145939;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://latest.hitweb.it/tes2t?68807;is_active:1;role:True;title:;type:URL;id:1593145940;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://team.hitweb.it/;is_active:1;role:True;title:;type:URL;id:1593145941;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://team.hitweb.it/tes2t?15499;is_active:1;role:True;title:;type:URL;id:1593145942;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://team.hitweb.it/tes2t?17359;is_active:1;role:True;title:;type:URL;id:1593145943;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://team.hitweb.it/tes2t?27698;is_active:1;role:True;title:;type:URL;id:1593145944;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://team.hitweb.it/tes2t?35458;is_active:1;role:True;title:;type:URL;id:1593145945;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://team.hitweb.it/tes2t?41022;is_active:1;role:True;title:;type:URL;id:1593145946;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://team.hitweb.it/tes2t?43839;is_active:1;role:True;title:;type:URL;id:1593145947;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://team.hitweb.it/tes2t?51803;is_active:1;role:True;title:;type:URL;id:1593145948;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://team.hitweb.it/tes2t?55364;is_active:1;role:True;title:;type:URL;id:1593145949;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://team.hitweb.it/tes2t?55848;is_active:1;role:True;title:;type:URL;id:1593145950;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://team.hitweb.it/tes2t?56108;is_active:1;role:True;title:;type:URL;id:1593145951;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:https://team.hitweb.it/tes2t?50429;is_active:1;role:True;title:;type:URL;id:1593145952;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://pph.picchio-intl.com/tes2t?122;is_active:1;role:True;title:;type:URL;id:1593145953;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://pph.picchio-intl.com/tes2t?122&amp;#39;,;is_active:1;role:True;title:;type:URL;id:1593145954;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://pph.picchio-intl.com/tes2t?122/;is_active:1;role:True;title:;type:URL;id:1593145955;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://pph.picchio-intl.com/tes2t?18;is_active:1;role:True;title:;type:URL;id:1593145956;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://pph.picchio-intl.com/tes2t?194;is_active:1;role:True;title:;type:URL;id:1593145957;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://pph.picchio-intl.com/tes2t?194&amp;#39;,;is_active:1;role:True;title:;type:URL;id:1593145958;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://pph.picchio-intl.com/tes2t?194/;is_active:1;role:True;title:;type:URL;id:1593145959;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://pph.picchio-intl.com/tes2t?289&amp;#39;,;is_active:1;role:True;title:;type:URL;id:1593145960;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://pph.picchio-intl.com/tes2t?289/;is_active:1;role:True;title:;type:URL;id:1593145961;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://pph.picchio-intl.com/tes2t?290&amp;#39;,;is_active:1;role:True;title:;type:URL;id:1593145962;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://pph.picchio-intl.com/tes2t?290/;is_active:1;role:True;title:;type:URL;id:1593145963;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://pph.picchio-intl.com/tes2t?366&amp;#39;,;is_active:1;role:True;title:;type:URL;id:1593145964;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://pph.picchio-intl.com/tes2t?366/;is_active:1;role:True;title:;type:URL;id:1593145965;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://pph.picchio-intl.com/tes2t?436&amp;#39;,;is_active:1;role:True;title:;type:URL;id:1593145966;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://pph.picchio-intl.com/tes2t?44&amp;#39;,;is_active:1;role:True;title:;type:URL;id:1593145967;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://pph.picchio-intl.com/tes2t?44/;is_active:1;role:True;title:;type:URL;id:1593145968;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://pph.picchio-intl.com/tes2t?444;is_active:1;role:True;title:;type:URL;id:1593145969;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://pph.picchio-intl.com/tes2t?666;is_active:1;role:True;title:;type:URL;id:1593145970;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://pph.picchio-intl.com/tes2t?82&amp;#39;,;is_active:1;role:True;title:;type:URL;id:1593145971;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://pph.picchio-intl.com/tes2t?82/;is_active:1;role:True;title:;type:URL;id:1593145972;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://ricci.bikescout24.fr/;is_active:1;role:True;title:;type:URL;id:1593145973;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:https://ricci.bikescout24.fr/rbody320;is_active:1;role:True;title:;type:URL;id:1593145974;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://vps.cibariefoodconsulting.it/;is_active:1;role:True;title:;type:URL;id:1593145975;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://vps.hitjob.it/;is_active:1;role:True;title:;type:URL;id:1593145976;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://vps.hitjob.it/tes2t?117;is_active:1;role:True;title:;type:URL;id:1593145977;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://vps.hitjob.it/tes2t?117&amp;#39;,;is_active:1;role:True;title:;type:URL;id:1593145978;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://vps.hitjob.it/tes2t?117/;is_active:1;role:True;title:;type:URL;id:1593145979;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://vps.hitjob.it/tes2t?181;is_active:1;role:True;title:;type:URL;id:1593145980;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://vps.hitjob.it/tes2t?281;is_active:1;role:True;title:;type:URL;id:1593145981;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://vps.hitjob.it/tes2t?342;is_active:1;role:True;title:;type:URL;id:1593145982;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://vps.hitjob.it/tes2t?52;is_active:1;role:True;title:;type:URL;id:1593145983;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://vps.hitjob.it/tes2t?52&amp;#39;,;is_active:1;role:True;title:;type:URL;id:1593145984;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://vps.hitjob.it/tes2t?52/;is_active:1;role:True;title:;type:URL;id:1593145985;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://job.hitjob.it/;is_active:1;role:True;title:;type:URL;id:1593145986;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://job.hitjob.it/tes2t;is_active:1;role:True;title:;type:URL;id:1593145987;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://job.hitjob.it/tes2t?183;is_active:1;role:True;title:;type:URL;id:1593145988;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://job.hitjob.it/tes2t?2;is_active:1;role:True;title:;type:URL;id:1593145989;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://job.hitjob.it/tes2t?287;is_active:1;role:True;title:;type:URL;id:1593145990;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://job.hitjob.it/tes2t?300;is_active:1;role:True;title:;type:URL;id:1593145991;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://job.hitjob.it/tes2t?364;is_active:1;role:True;title:;type:URL;id:1593145992;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:http://job.hitjob.it/tes2t?462&amp;#39;,;is_active:1;role:True;title:;type:URL;id:1593145993;content:;created:2018-12-11T10:07:00;description:;expiration:True;indicator:https://job.hitjob.it/;is_active:1;role:True;title:;type:URL"
5c0f89d9a92f7a26c02ff420,yara_matches,2018-12-11T09:56:41.668000,Yara matches for targetted malware in VirusTotal,,
6112fade735379a624d0cb89,BotnetExposer,2021-08-10T22:17:02.447000,Hitting the server with no standard accesses. Wrong URL formation in header. Deceiving robot masked in common browser. Same IP should not appear more than once in 24 hours in this list.,,
6112fb1b0fa85607a06e5615,BotnetExposer,2021-08-10T22:18:03.606000,Hitting the server with no standard accesses. HTTP/2 Header or Stream problems. Same IP should not appear more than once in 24 hours in this list.,,
6112fb3b740aac784233004c,BotnetExposer,2021-08-10T22:18:35.695000,"Hitting the server with good user agent, but no standard accesses. Wrong encode in header. Deceiving robot masked in common browser. Same IP should not appear more than once in 24 hours in this list.",,
6112fb973a9d778974d0cb89,BotnetExposer,2021-08-10T22:20:07.161000,Bruteforce hitting the server at TCP HTTPS wp-login.php. Same IP should not appear more than once in 24 hours in this list.,,
6112fbb63962567a82fac828,BotnetExposer,2021-08-10T22:20:38.494000,SQL Injection attack hitting the server at HTTPS. Same IP should not appear more than once in 24 hours in this list.,,
62b107c53f243d17b6127313,CyberHunterAutoFeed,2022-06-20T23:50:29.384000,,,id:2259415290;content:;created:2022-06-20T23:50:30;description:;expiration:True;indicator:twitter-signin.com;is_active:1;role:True;title:;type:domain;id:2656067100;content:;created:2022-06-20T23:50:30;description:;expiration:True;indicator:1lve.com;is_active:1;role:True;title:;type:domain;id:3397966929;content:;created:2022-06-20T23:50:30;description:;expiration:True;indicator:twitter-register.com;is_active:1;role:True;title:;type:domain;id:3479545356;content:;created:2022-06-20T23:50:30;description:;expiration:True;indicator:onlineoffice365.com;is_active:1;role:True;title:;type:domain;id:3479545357;content:;created:2022-06-20T23:50:30;description:;expiration:True;indicator:office365enroll.com;is_active:1;role:True;title:;type:domain;id:3479545358;content:;created:2022-06-20T23:50:30;description:;expiration:True;indicator:linkedio.com;is_active:1;role:True;title:;type:domain
62b107c555d2831bc2993726,CyberHunterAutoFeed,2022-06-20T23:50:29.113000,,,id:3479545355;content:;created:2022-06-20T23:50:29;description:;expiration:True;indicator:otherside-nft.app;is_active:1;role:True;title:;type:domain
62b107c4868789c6a79d04ee,CyberHunterAutoFeed,2022-06-20T23:50:28.560000,,,id:3479545352;content:;created:2022-06-20T23:50:29;description:;expiration:True;indicator:https://gracious-neumann.46-101-51-111.plesk.page/;is_active:1;role:True;title:;type:URL;id:3479545353;content:;created:2022-06-20T23:50:29;description:;expiration:True;indicator:https://geni.us/wmhqksk);is_active:1;role:True;title:;type:URL;id:3479545354;content:;created:2022-06-20T23:50:29;description:;expiration:True;indicator:https://steromask.fr/wp-admin/wp/my/alpha/auth/login.;is_active:1;role:True;title:;type:URL
62b107c4104a75c5c0d8cb28,CyberHunterAutoFeed,2022-06-20T23:50:28.269000,,,id:3479545351;content:;created:2022-06-20T23:50:28;description:;expiration:True;indicator:https://www.aruba-fattura-it.com/;is_active:1;role:True;title:;type:URL
62b107c3c4659889675d1cc5,CyberHunterAutoFeed,2022-06-20T23:50:27.742000,,,id:3479320050;content:;created:2022-06-20T23:50:28;description:;expiration:True;indicator:http://cfp-courses.com/key/hs27/;is_active:1;role:True;title:;type:URL;id:3479545340;content:;created:2022-06-20T23:50:28;description:;expiration:True;indicator:http://basnetbd.com/ckfinder/k0a/;is_active:1;role:True;title:;type:URL;id:3479545341;content:;created:2022-06-20T23:50:28;description:;expiration:True;indicator:http://bdtin.com/cache/4g8pl/;is_active:1;role:True;title:;type:URL;id:3479545342;content:;created:2022-06-20T23:50:28;description:;expiration:True;indicator:http://bascoysonido.com.ar/cgi-bin/amuuphwk6otklzhpl7zm/;is_active:1;role:True;title:;type:URL;id:3479545343;content:;created:2022-06-20T23:50:28;description:;expiration:True;indicator:https://ewingconsulting.com/buy/ewj7oyjhyq/;is_active:1;role:True;title:;type:URL;id:3479545344;content:;created:2022-06-20T23:50:28;description:;expiration:True;indicator:http://thuybaohuy.com/wp-content/vxhkywh7/;is_active:1;role:True;title:;type:URL;id:3479545345;content:;created:2022-06-20T23:50:28;description:;expiration:True;indicator:https://colordropsgu.com/7dorfidiau/bquosu/;is_active:1;role:True;title:;type:URL;id:3479545346;content:;created:2022-06-20T23:50:28;description:;expiration:True;indicator:https://ceramicalafortaleza.com/css/5dsbcch0/;is_active:1;role:True;title:;type:URL;id:3479545347;content:;created:2022-06-20T23:50:28;description:;expiration:True;indicator:https://bvirtual.com/affinita/kco/;is_active:1;role:True;title:;type:URL;id:3479545348;content:;created:2022-06-20T23:50:28;description:;expiration:True;indicator:http://www.fundacioncedes.org/_installation/odpga6nfhkro/;is_active:1;role:True;title:;type:URL;id:3479545349;content:;created:2022-06-20T23:50:28;description:;expiration:True;indicator:http://buildgujarat.com/wp-admin/ojv7bk9onm/;is_active:1;role:True;title:;type:URL
63de2e0cf5a1532dc0d26314,BotnetExposer,2023-02-04T10:06:04.317000,Scans hitting the server at TCP port 8080 HTTP and PROXY. Same IP should not appear more than once in 96 hours in our lists S3#.,,
63de2dceff2b2c6ccaadddff,BotnetExposer,2023-02-04T10:05:02.642000,Scans hitting the server at TCP port 3306 mysql mariadb. Same IP should not appear more than once in 96 hours in our lists S3#.,,
